NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
9,5,0.800,0.015
11,6,1.000,0.018
NumMangos,RobotsMínimos,TasaÉxito,TiempoPromedio
5,3,0.800,0.012
7,4,1.000,0.015
